# omega0=1, alpha=0
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
4.789446913397249e+01 -3.384839740357106e-01 -7.022142802371043e-01
4.798566195410572e+01 -4.010578481579267e-01 -6.692410983967294e-01
4.807685477423895e+01 -4.603882434650995e-01 -6.311471471642010e-01
4.816804759437218e+01 -5.160271265041018e-01 -5.883530544749884e-01
4.825924041450541e+01 -5.675660489332568e-01 -5.413043667790132e-01
4.835043323463864e+01 -6.146378930329867e-01 -4.904602016240455e-01
4.844162605477187e+01 -6.569176475607810e-01 -4.362834137459981e-01
4.853281887490510e+01 -6.941223723263731e-01 -3.792326899275275e-01
4.862401169503833e+01 -7.260105392174150e-01 -3.197568018668002e-01
4.871520451517156e+01 -7.523809502475678e-01 -2.582910727487157e-01
4.880639733530479e+01 -7.730714312712224e-01 -1.952559643282888e-01
4.889759015543802e+01 -7.879574858714111e-01 -1.310575729046900e-01
4.898878297557125e+01 -7.969510704091582e-01 -6.608973495525620e-02
4.907997579570448e+01 -7.999996210009497e-01 -7.373830114871605e-04
4.917116861583771e+01 -7.970854285313977e-01 6.461924574453003e-02
4.926236143597094e+01 -7.882254204658022e-01 1.295999672934971e-01
4.935355425610417e+01 -7.734713694889925e-01 1.938200037421071e-01
4.944474707623740e+01 -7.529105098255949e-01 2.568857602783035e-01
4.953593989637063e+01 -7.266665033390233e-01 3.183914455840778e-01
4.962713271650386e+01 -6.949006601200329e-01 3.779169338764753e-01
4.971832553663709e+01 -6.578132835381711e-01 4.350272290754283e-01
4.980951835677032e+01 -6.156449793847344e-01 4.892738319702724e-01
4.990071117690355e+01 -5.686777450381058e-01 5.401982243139462e-01
4.999190399703678e+01 -5.172356402019467e-01 5.873375660509399e-01

