# omega0=1, alpha=0.689
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.711547779422468e+01 -2.974289221119606e-07 8.363757826927000e-08
3.720667061435791e+01 -2.888362968969888e-07 1.044632817503115e-07
3.729786343449114e+01 -2.784404684576304e-07 1.231793106372988e-07
3.738905625462437e+01 -2.664349844185398e-07 1.397633897078862e-07
3.748024907475760e+01 -2.530145708705784e-07 1.542117724320922e-07
3.757144189489083e+01 -2.383734921485580e-07 1.665381427773506e-07
3.766263471502406e+01 -2.227040142155732e-07 1.767724434951502e-07
3.775382753515729e+01 -2.061949777213585e-07 1.849596448042018e-07
3.784502035529052e+01 -1.890304855492266e-07 1.911584670177608e-07
3.793621317542375e+01 -1.713887084507680e-07 1.954400702086625e-07
3.802740599555698e+01 -1.534408111971546e-07 1.978867234737517e-07
3.811859881569021e+01 -1.353500005572531e-07 1.985904657587167e-07
3.820979163582344e+01 -1.172706953516860e-07 1.976517695439064e-07
3.830098445595667e+01 -9.934781783352933e-08 1.951782179804788e-07
3.839217727608990e+01 -8.171620471471626e-08 1.912832053130094e-07
3.848337009622313e+01 -6.450013529587863e-08 1.860846696381203e-07
3.857456291635636e+01 -4.781297336894707e-08 1.797038662371267e-07
3.866575573648959e+01 -3.175691884826272e-08 1.722641888922047e-07
3.875694855662282e+01 -1.642286444841440e-08 1.638900457578647e-07
3.884814137675605e+01 -1.890352166012853e-09 1.547057955198760e-07
3.893933419688928e+01 1.177237616199609e-08 1.448347487391121e-07
3.903052701702251e+01 2.450824035984280e-08 1.343982384544961e-07
3.912171983715574e+01 3.627110194526627e-08 1.235147633132507e-07
3.921291265728897e+01 4.702546942579721e-08 1.122992057134466e-07
3.930410547742220e+01 5.674613578405749e-08 1.008621266883113e-07
3.939529829755543e+01 6.541775520161004e-08 8.930913853830553e-08
3.948649111768867e+01 7.303436613100015e-08 7.774035552948000e-08
3.957768393782190e+01 7.959886782480910e-08 6.624992232842900e-08
3.966887675795513e+01 8.512245737251274e-08 5.492561923809042e-08
3.976006957808836e+01 8.962403418465054e-08 4.384854273702355e-08
3.985126239822159e+01 9.312957870340536e-08 3.309285930943762e-08
3.994245521835482e+01 9.567151191345458e-08 2.272563008548352e-08
4.003364803848805e+01 9.728804198126118e-08 1.280670339202623e-08
4.012484085862128e+01 9.802250406927324e-08 3.388671943710564e-09
4.021603367875451e+01 9.792269905825206e-08 -5.483108917372691e-09
4.030722649888774e+01 9.704023657059902e-08 -1.377044579811149e-08
4.039841931902097e+01 9.542988732448924e-08 -2.144217873682208e-08
4.048961213915420e+01 9.314894946715565e-08 -2.847400386024102e-08
4.058080495928743e+01 9.025663313999082e-08 -3.484825161690341e-08
4.067199777942066e+01 8.681346712230246e-08 -4.055362507850265e-08
4.076319059955389e+01 8.288073098845326e-08 -4.558490284893443e-08
4.085438341968712e+01 7.851991579844489e-08 -4.994261112933943e-08
4.094557623982035e+01 7.379221592825981e-08 -5.363266945891168e-08
4.103676905995358e+01 6.875805423673375e-08 -5.666601458802481e-08
4.112796188008681e+01 6.347664236343577e-08 -5.905820684496787e-08
4.121915470022004e+01 5.800557755978292e-08 -6.082902323299338e-08
4.131034752035327e+01 5.240047707596008e-08 -6.200204134325472e-08
4.140154034048650e+01 4.671465076144147e-08 -6.260421799437824e-08
4.149273316061973e+01 4.099881218905462e-08 -6.266546631373183e-08
4.158392598075296e+01 3.530082828335694e-08 -6.221823476176152e-08
4.167511880088619e+01 2.966550712512698e-08 -6.129709137188752e-08
4.176631162101942e+01 2.413442331626295e-08 -5.993831623715178e-08
4.185750444115265e+01 1.874578002433998e-08 -5.817950502378856e-08
4.194869726128588e+01 1.353430658427114e-08 -5.605918603376251e-08
4.203989008141911e+01 8.531190316478657e-09 -5.361645307559728e-08
4.213108290155234e+01 3.764041027018922e-09 -5.089061613789755e-08
4.222227572168557e+01 -7.431135146849109e-10 -4.792087159511549e-08
4.231346854181880e+01 -4.969802970571410e-09 -4.474599341246027e-08
4.240466136195203e+01 -8.899062673145111e-09 -4.140404655837516e-08
4.249585418208526e+01 -1.251735677980720e-08 -3.793212358054112e-08
4.258704700221849e+01 -1.581447848891395e-08 -3.436610505657417e-08
4.267823982235172e+01 -1.878342951819960e-08 -3.074044439497216e-08
4.276943264248495e+01 -2.142028107921920e-08 -2.708797723677228e-08
4.286062546261818e+01 -2.372401859448431e-08 -2.343975549497720e-08
4.295181828275141e+01 -2.569637239809215e-08 -1.982490586810202e-08
4.304301110288464e+01 -2.734163663708564e-08 -1.627051247702861e-08
4.313420392301787e+01 -2.866647855079419e-08 -1.280152310141313e-08
4.322539674315110e+01 -2.967974025031605e-08 -9.440678333701088e-09
4.331658956328433e+01 -3.039223505147494e-08 -6.208462825740707e-09
4.340778238341756e+01 -3.081654033340872e-08 -3.123077675277860e-09
4.349897520355079e+01 -3.096678880283102e-08 -2.004328873607694e-10
4.359016802368402e+01 -3.085845994235653e-08 2.545841251159312e-09
4.368136084381725e+01 -3.050817331149670e-08 5.104365127430951e-09
4.377255366395048e+01 -2.993348525239371e-08 7.465964398710840e-09
4.386374648408371e+01 -2.915269043041826e-08 9.623609590774162e-09
4.395493930421694e+01 -2.818462951372023e-08 1.157234209848145e-08
4.404613212435017e+01 -2.704850416695708e-08 1.330918801263333e-08
4.413732494448340e+01 -2.576370040394184e-08 1.483306120857227e-08
4.422851776461663e+01 -2.434962121300083e-08 1.614465713106596e-08
4.431971058474986e+01 -2.282552923849412e-08 1.724633869758427e-08
4.441090340488309e+01 -2.121040017324111e-08 1.814201571896078e-08
4.450209622501632e+01 -1.952278739044829e-08 1.883701920344870e-08
4.459328904514955e+01 -1.778069822101441e-08 1.933797186820521e-08
4.468448186528278e+01 -1.600148216357169e-08 1.965265613215469e-08
4.477567468541601e+01 -1.420173120100739e-08 1.978988080688577e-08
4.486686750554924e+01 -1.239719228911566e-08 1.975934763863171e-08
4.495806032568247e+01 -1.060269198098896e-08 1.957151878536370e-08
4.504925314581570e+01 -8.832073055225174e-09 1.923748623947905e-08
4.514044596594893e+01 -7.098142927373563e-09 1.876884412935776e-08
4.523163878608216e+01 -5.412633542565389e-09 1.817756475303778e-08
4.532283160621540e+01 -3.786172373192695e-09 1.747587911523649e-08
4.541402442634863e+01 -2.228264078957130e-09 1.667616265570611e-08
4.550521724648186e+01 -7.472823276874611e-10 1.579082677319877e-08
4.559641006661509e+01 6.495287759705018e-10 1.483221666583583e-08
4.568760288674832e+01 1.956044250605507e-09 1.381251592608340e-08
4.577879570688155e+01 3.167239419697681e-09 1.274365824744449e-08
4.586998852701478e+01 4.279163376688980e-09 1.163724652094759e-08
4.596118134714801e+01 5.288905417127061e-09 1.050447952305472e-08
4.605237416728124e+01 6.194555136556330e-09 9.356086323186927e-09
4.614356698741447e+01 6.995156901302002e-09 8.202268469079113e-09
4.623475980754770e+01 7.690659401553311e-09 7.052649941983157e-09
4.632595262768093e+01 8.281860992560615e-09 5.916234811640730e-09
4.641714544781416e+01 8.770351520703382e-09 4.801372463195794e-09
4.650833826794739e+01 9.158451317067661e-09 3.715730215011914e-09
4.659953108808062e+01 9.449148022414765e-09 2.666273097852925e-09
4.669072390821385e+01 9.646031884460735e-09 1.659250522181865e-09
4.678191672834708e+01 9.753230141660171e-09 7.001895214917478e-10
4.687310954848031e+01 9.775341077642285e-09 -2.061057743804074e-10
4.696430236861354e+01 9.717368297526087e-09 -1.055548811111454e-09
4.705549518874677e+01 9.584655741985419e-09 -1.844759826389386e-09
4.714668800888000e+01 9.382823917576493e-09 -2.571050030131603e-09
4.723788082901323e+01 9.117707782903095e-09 -3.232401182549864e-09
4.732907364914646e+01 8.795296690087971e-09 -3.827441014818817e-09
4.742026646927969e+01 8.421676740136930e-09 -4.355414943506367e-09
4.751145928941292e+01 8.002975869501701e-09 -4.816154532301792e-09
4.760265210954615e+01 7.545311943825123e-09 -5.210043153157217e-09
4.769384492967938e+01 7.054744093823347e-09 -5.537979293982692e-09
4.778503774981261e+01 6.537227487836995e-09 -5.801337951761099e-09
4.787623056994584e+01 5.998571696055201e-09 -6.001930538644101e-09
4.796742339007907e+01 5.444402763047188e-09 -6.141963714529894e-09
4.805861621021230e+01 4.880129068263924e-09 -6.223997543088748e-09
4.814980903034553e+01 4.310911018810238e-09 -6.250903349477028e-09
4.824100185047876e+01 3.741634585222186e-09 -6.225821637348852e-09
4.833219467061199e+01 3.176888659376616e-09 -6.152120400519017e-09
4.842338749074522e+01 2.620946184144979e-09 -6.033354141029456e-09
4.851458031087845e+01 2.077748977091810e-09 -5.873223880696352e-09
4.860577313101168e+01 1.550896145495769e-09 -5.675538427730256e-09
4.869696595114491e+01 1.043635967299870e-09 -5.444177133981764e-09
4.878815877127814e+01 5.588610923168243e-10 -5.183054352013942e-09
4.887935159141137e+01 9.910690014324349e-11 -4.896085774771099e-09
4.897054441154460e+01 -3.334471642300807e-10 -4.587156814319352e-09
4.906173723167783e+01 -7.369734692073517e-10 -4.260093150181295e-09
4.915293005181106e+01 -1.109989492610673e-09 -3.918633552362980e-09
4.924412287194429e+01 -1.451348746221966e-09 -3.566405059449270e-09
4.933531569207752e+01 -1.760229546363719e-09 -3.206900568279473e-09
4.942650851221075e+01 -2.036121852141159e-09 -2.843458868849179e-09
4.951770133234398e+01 -2.278812395036322e-09 -2.479247136339721e-09
4.960889415247721e+01 -2.488368323684604e-09 -2.117245871660590e-09
4.970008697261044e+01 -2.665119585993178e-09 -1.760236262692701e-09
4.979127979274367e+01 -2.809640267401713e-09 -1.410789920616230e-09
4.988247261287690e+01 -2.922729099169145e-09 -1.071260929354154e-09
4.997366543301013e+01 -3.005389344230187e-09 -7.437801313050662e-10

