# omega0=1, alpha=1
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.720667061435791e+01 9.243334184950392e-10 -6.929860068624780e-10
3.729786343449114e+01 8.602909356016958e-10 -7.103279998737455e-10
3.738905625462437e+01 7.949972490064462e-10 -7.205165666405177e-10
3.748024907475760e+01 7.290800201517835e-10 -7.240942629769957e-10
3.757144189489083e+01 6.631171571766866e-10 -7.216088646515747e-10
3.766263471502406e+01 5.976365611758950e-10 -7.136085616019089e-10
3.775382753515729e+01 5.331162917661041e-10 -7.006375677244930e-10
3.784502035529052e+01 4.699851140979526e-10 -6.832321448881401e-10
3.793621317542375e+01 4.086233897228696e-10 -6.619170366483939e-10
3.802740599555698e+01 3.493642742690765e-10 -6.372023042799908e-10
3.811859881569021e+01 2.924951856729825e-10 -6.095805551924751e-10
3.820979163582344e+01 2.382595077230879e-10 -5.795245515433916e-10
3.830098445595667e+01 1.868584948762028e-10 -5.474851849057634e-10
3.839217727608990e+01 1.384533456740264e-10 -5.138898011717932e-10
3.848337009622313e+01 9.316741359662144e-11 -4.791408584715942e-10
3.857456291635636e+01 5.108852581385505e-11 -4.436148997416752e-10
3.866575573648959e+01 1.227138201343480e-11 -4.076618206794221e-10
3.875694855662282e+01 -2.325999272698887e-11 -3.716044131526544e-10
3.884814137675605e+01 -5.550976521648882e-11 -3.357381636826170e-10
3.893933419688928e+01 -8.450780389762373e-11 -3.003312863692273e-10
3.903052701702251e+01 -1.103072014989425e-10 -2.656249695634682e-10
3.912171983715574e+01 -1.329818291452337e-10 -2.318338156978371e-10
3.921291265728897e+01 -1.526239386107013e-10 -1.991464539460775e-10
3.930410547742220e+01 -1.693418275636116e-10 -1.677263057825030e-10
3.939529829755543e+01 -1.832575808564575e-10 -1.377124840338315e-10
3.948649111768867e+01 -1.945048991739126e-10 -1.092208066476392e-10
3.957768393782190e+01 -2.032270246710285e-10 -8.234490712686247e-11
3.966887675795513e+01 -2.095747716242187e-10 -5.715742438523844e-11
3.976006957808836e+01 -2.137046685842520e-10 -3.371125565081877e-11
3.985126239822159e+01 -2.157772170692634e-10 -1.204085697094407e-11
3.994245521835482e+01 -2.159552704710404e-10 7.836423159713056e-12
4.003364803848805e+01 -2.144025355728716e-10 2.591899052760488e-11
4.012484085862128e+01 -2.112821978943434e-10 4.221964474599912e-11
4.021603367875451e+01 -2.067556709890203e-10 5.676422304963127e-11
4.030722649888774e+01 -2.009814688254458e-10 6.959025873992821e-11
4.039841931902097e+01 -1.941141994800757e-10 8.074566365946045e-11
4.048961213915420e+01 -1.863036775616024e-10 9.028744306599563e-11
4.058080495928743e+01 -1.776941520679938e-10 9.828045028963703e-11
4.067199777942066e+01 -1.684236457482329e-10 1.047961875970144e-10
4.076319059955389e+01 -1.586234014974496e-10 1.099116587595819e-10
4.085438341968712e+01 -1.484174308537173e-10 1.137082779332946e-10
4.094557623982035e+01 -1.379221592836606e-10 1.162708386081074e-10
4.103676905995358e+01 -1.272461626383182e-10 1.176865455810429e-10
4.112796188008681e+01 -1.164899889262673e-10 1.180441121485557e-10
4.121915470022004e+01 -1.057460593835043e-10 1.174329240045240e-10
4.131034752035327e+01 -9.509864271448390e-11 1.159422706708327e-10
4.140154034048650e+01 -8.462389633143525e-11 1.136606446790411e-10
4.149273316061973e+01 -7.438996842494772e-11 1.106751081644605e-10
4.158392598075296e+01 -6.445715475315749e-11 1.070707260280469e-10
4.167511880088619e+01 -5.487810413502296e-11 1.029300643663976e-10
4.176631162101942e+01 -4.569806677055003e-11 9.833275246501899e-11
4.185750444115265e+01 -3.695517968290677e-11 9.335510629375495e-11
4.194869726128588e+01 -2.868078377976328e-11 8.806981113441795e-11
4.203989008141911e+01 -2.089976725965271e-11 8.254566070755377e-11
4.213108290155234e+01 -1.363093033958944e-11 7.684734994601101e-11
4.222227572168557e+01 -6.887366548694865e-12 7.103531838548839e-11
4.231346854181880e+01 -6.768561154617007e-13 6.516564100427189e-11
4.240466136195203e+01 4.997732729964053e-12 5.928996324359862e-11
4.249585418208526e+01 1.013803841576983e-11 5.345547687405187e-11
4.258704700221849e+01 1.474980022215065e-11 4.770493333960229e-11
4.267823982235172e+01 1.884245527251459e-11 4.207669120681873e-11
4.276943264248495e+01 2.242874127937223e-11 3.660479436982411e-11
4.286062546261818e+01 2.552430769861454e-11 3.131907770921823e-11
4.295181828275141e+01 2.814733764780594e-11 2.624529697290813e-11
4.304301110288464e+01 3.031818265331116e-11 2.140527973609966e-11
4.313420392301787e+01 3.205901200921311e-11 1.681709440419495e-11
4.322539674315110e+01 3.339347825952186e-11 1.249523434366614e-11
4.331658956328433e+01 3.434640005537260e-11 8.450814359878498e-12
4.340778238341756e+01 3.494346339181026e-11 4.691776885157857e-12
4.349897520355079e+01 3.521094199521540e-11 1.223105393082382e-12
4.359016802368402e+01 3.517543741311463e-11 -1.952957285914157e-12
4.368136084381725e+01 3.486363915353914e-11 -4.836687908834578e-12
4.377255366395048e+01 3.430210503158943e-11 -7.430661018909592e-12
4.386374648408371e+01 3.351706170662281e-11 -9.739528225566884e-12
4.395493930421694e+01 3.253422523455775e-11 -1.176980022445885e-11
4.404613212435017e+01 3.137864131611144e-11 -1.352963305008122e-11
4.413732494448340e+01 3.007454479316778e-11 -1.502861988980983e-11
4.422851776461663e+01 2.864523783162006e-11 -1.627758962819188e-11
4.431971058474986e+01 2.711298612956476e-11 -1.728841313499764e-11
4.441090340488309e+01 2.549893240417499e-11 -1.807381816069677e-11
4.450209622501632e+01 2.382302633842124e-11 -1.864721355938154e-11
4.459328904514955e+01 2.210397010943960e-11 -1.902252342231827e-11
4.468448186528278e+01 2.035917857312937e-11 -1.921403157576178e-11
4.477567468541601e+01 1.860475314380980e-11 -1.923623677480958e-11
4.486686750554924e+01 1.685546838276392e-11 -1.910371881119954e-11
4.495806032568247e+01 1.512477029450732e-11 -1.883101564727683e-11
4.504925314581570e+01 1.342478532388868e-11 -1.843251159099646e-11
4.514044596594893e+01 1.176633904989406e-11 -1.792233643783661e-11
4.523163878608216e+01 1.015898358252711e-11 -1.731427542485148e-11
4.532283160621540e+01 8.611032686614465e-12 -1.662168976970425e-11
4.541402442634863e+01 7.129603680092218e-12 -1.585744750324630e-11
4.550521724648186e+01 5.720665183535431e-12 -1.503386424785109e-11
4.559641006661509e+01 4.389089831685523e-12 -1.416265354502765e-11
4.568760288674832e+01 3.138711095823973e-12 -1.325488629454793e-11
4.577879570688155e+01 1.972383407374382e-12 -1.232095883310669e-11
4.586998852701478e+01 8.920448174592211e-13 -1.137056915304876e-11
4.596118134714801e+01 -1.012185263048025e-13 -1.041270074057675e-11
4.605237416728124e+01 -1.007106756280512e-12 -9.455613497706419e-12
4.614356698741447e+01 -1.826040135728765e-12 -8.506841202666459e-12
4.623475980754770e+01 -2.559092955380970e-12 -7.573194959034142e-12
4.632595262768093e+01 -3.207927996726671e-12 -6.660772084243189e-12
4.641714544781416e+01 -3.774732033161167e-12 -5.774969892778514e-12
4.650833826794739e+01 -4.262152790830523e-12 -4.920503837969271e-12
4.659953108808062e+01 -4.673237742650758e-12 -4.101429488397148e-12
4.669072390821385e+01 -5.011375061865986e-12 -3.321167830149103e-12
4.678191672834708e+01 -5.280237015912339e-12 -2.582533404071164e-12
4.687310954848031e+01 -5.483726037500661e-12 -1.887764807443371e-12
4.696430236861354e+01 -5.625923667917688e-12 -1.238557111731036e-12
4.705549518874677e+01 -5.711042527736376e-12 -6.360957719256009e-13
4.714668800888000e+01 -5.743381432554068e-12 -8.109162813871229e-14
4.723788082901323e+01 -5.727283736145683e-12 4.261833737568761e-13
4.732907364914646e+01 -5.667098950604029e-12 8.858600888290619e-13
4.742026646927969e+01 -5.567147662690470e-12 1.298436026289504e-12
4.751145928941292e+01 -5.431689737763009e-12 1.664739440964355e-12
4.760265210954615e+01 -5.264895777288891e-12 1.985893927476544e-12
4.769384492967938e+01 -5.070821773069417e-12 2.263283754542154e-12
4.778503774981261e+01 -4.853386880870968e-12 2.498520150213320e-12
4.787623056994584e+01 -4.616354218117540e-12 2.693408722971198e-12
4.796742339007907e+01 -4.363314574591026e-12 2.849918178434928e-12
4.805861621021230e+01 -4.097672911627469e-12 2.970150467236895e-12
4.814980903034553e+01 -3.822637514001621e-12 3.056312476432934e-12
4.824100185047876e+01 -3.541211649459350e-12 3.110689354762384e-12
4.833219467061199e+01 -3.256187583581401e-12 3.135619541224044e-12
4.842338749074522e+01 -2.970142792229984e-12 3.133471546850586e-12
4.851458031087845e+01 -2.685438210123975e-12 3.106622521291146e-12
4.860577313101168e+01 -2.404218351988252e-12 3.057438618880582e-12
4.869696595114491e+01 -2.128413142104474e-12 2.988257163301709e-12
4.878815877127814e+01 -1.859741288830340e-12 2.901370595739046e-12
4.887935159141137e+01 -1.599715042627632e-12 2.799012178573066e-12
4.897054441154460e+01 -1.349646179223130e-12 2.683343415156335e-12
4.906173723167783e+01 -1.110653053599376e-12 2.556443136021787e-12
4.915293005181106e+01 -8.836685754557711e-13 2.420298192964743e-12
4.924412287194429e+01 -6.694489624794577e-13 2.276795694773282e-12
4.933531569207752e+01 -4.685831341087102e-13 2.127716711908809e-12
4.942650851221075e+01 -2.815026153526845e-13 1.974731372107460e-12
4.951770133234398e+01 -1.084918275487238e-13 1.819395264626226e-12
4.960889415247721e+01 5.030134940407365e-14 1.663147067634542e-12
4.970008697261044e+01 1.948548508891710e-13 1.507307310988960e-12
4.979127979274367e+01 3.252616369766808e-13 1.353078185259758e-12
4.988247261287690e+01 4.417189287102702e-13 1.201544307336753e-12
4.997366543301013e+01 5.445175544268433e-13 1.053674353159513e-12

