# omega0=1, alpha=0.2
# theta0=-0.79, theta_dot0=0.1234
# t_start=0, t_end=50, h=0.0116355
#   t          x(t)                 v(t)       
3.710569989740227e+01 -9.420198837038166e+00 1.591734591140301e+00
3.722205518086858e+01 -9.234542316544269e+00 1.601976478435072e+00
3.733841046433488e+01 -9.046835172669553e+00 1.626814986312947e+00
3.745476574780119e+01 -8.855447926369701e+00 1.664972598839175e+00
3.757112103126750e+01 -8.658933741228244e+00 1.714573234919325e+00
3.768747631473380e+01 -8.456103399156030e+00 1.773048355405857e+00
3.780383159820011e+01 -8.246111398217986e+00 1.837045244199359e+00
3.792018688166641e+01 -8.028550749999624e+00 1.902376644309170e+00
3.803654216513272e+01 -7.803548911674413e+00 1.964060079483845e+00
3.815289744859902e+01 -7.571851534084141e+00 2.016495230990453e+00
3.826925273206533e+01 -7.334875877104592e+00 2.053810541451134e+00
3.838560801553163e+01 -7.094714192656318e+00 2.070370849938014e+00
3.850196329899794e+01 -6.854071518078834e+00 2.061381367565547e+00
3.861831858246424e+01 -6.616133165613893e+00 2.023468942286441e+00
3.873467386593055e+01 -6.384372859697431e+00 1.955097805353544e+00
3.885102914939685e+01 -6.162327985503665e+00 1.856705327683139e+00
3.896738443286316e+01 -5.953377612340617e+00 1.730520285037545e+00
3.908373971632946e+01 -5.760557815853932e+00 1.580119895929519e+00
3.920009499979577e+01 -5.586437879752420e+00 1.409850208207829e+00
3.931645028326207e+01 -5.433064956796916e+00 1.224251053345804e+00
3.943280556672838e+01 -5.301969814499076e+00 1.027594998921255e+00
3.954916085019468e+01 -5.194216704279568e+00 8.235941580412136e-01
3.966551613366099e+01 -5.110477297780461e+00 6.152765325121398e-01
3.978187141712729e+01 -5.051110576042904e+00 4.050005618616147e-01
3.989822670059360e+01 -5.016235072390228e+00 1.945647452978659e-01
4.001458198405990e+01 -5.005784815908179e+00 -1.462779523830463e-02
4.013093726752621e+01 -5.019544468330839e+00 -2.213804951042772e-01
4.024729255099251e+01 -5.057162147018412e+00 -4.245115393617809e-01
4.036364783445882e+01 -5.118140519047962e+00 -6.226745157788945e-01
4.048000311792512e+01 -5.201808437259316e+00 -8.142058193014744e-01
4.059635840139143e+01 -5.307277181981706e+00 -9.970158391940834e-01
4.071271368485773e+01 -5.433387607743288e+00 -1.168545332273560e+00
4.082906896832404e+01 -5.578657162903962e+00 -1.325810748533665e+00
4.094542425179034e+01 -5.741238357124635e+00 -1.465558075203616e+00
4.106177953525665e+01 -5.918901784231968e+00 -1.584530007129094e+00
4.117813481872295e+01 -6.109055947108926e+00 -1.679825176284403e+00
4.129449010218926e+01 -6.308811800977264e+00 -1.749296097350476e+00
4.141084538565556e+01 -6.515092074277107e+00 -1.791906340554845e+00
4.152720066912187e+01 -6.724775580957075e+00 -1.807961605671777e+00
4.164355595258817e+01 -6.934857863633119e+00 -1.799152364296438e+00
4.175991123605448e+01 -7.142604831414264e+00 -1.768392890380665e+00
4.187626651952078e+01 -7.345677455142549e+00 -1.719495107969073e+00
4.199262180298709e+01 -7.542212531029485e+00 -1.656754240522093e+00
4.210897708645339e+01 -7.730854373202934e+00 -1.584533515659167e+00
4.222533236991970e+01 -7.910741682661994e+00 -1.506918292083010e+00
4.234168765338600e+01 -8.081460243045766e+00 -1.427478071760891e+00
4.245804293685231e+01 -8.242974630033896e+00 -1.349142480890072e+00
4.257439822031861e+01 -8.395551371763716e+00 -1.274174248373048e+00
4.269075350378492e+01 -8.539683277597597e+00 -1.204211355893501e+00
4.280710878725122e+01 -8.676021287574109e+00 -1.140349681914212e+00
4.292346407071753e+01 -8.805317112364643e+00 -1.083242457613750e+00
4.303981935418383e+01 -8.928377583067562e+00 -1.033199909461385e+00
4.315617463765014e+01 -9.046030095127598e+00 -9.902791363770201e-01
4.327252992111644e+01 -9.159097690553279e+00 -9.543594462132127e-01
4.338888520458275e+01 -9.268381984886013e+00 -9.252018511611259e-01
4.350524048804905e+01 -9.374652124171496e+00 -9.024934490783004e-01
4.362159577151536e+01 -9.478638107013166e+00 -8.858783984211739e-01
