# Spherical Bessel functions via up and down recursion
        x             ans_up             ans_down             rel_diff             log10(x)          log10(rel_diff)            j10(x)
36.5000000000002 -8.7455070645079e-03 -8.7455063679003e-03 3.9826600436292e-08 1.5622928644565e+00 -7.3998267630049e+00 -8.7455063679003e-03 
36.6000000000003 -1.1216909961927e-02 -1.1216909079263e-02 3.9345236351683e-08 1.5634810853944e+00 -7.4051078414857e+00 -1.1216909079263e-02 
36.7000000000003 -1.3572243896171e-02 -1.3572242764772e-02 4.1680617183610e-08 1.5646660642521e+00 -7.3800658588676e+00 -1.3572242764772e-02 
36.8000000000003 -1.5790571270427e-02 -1.5790569801078e-02 4.6526169437663e-08 1.5658478186735e+00 -7.3323027020459e+00 -1.5790569801078e-02 
36.9000000000003 -1.7852298089665e-02 -1.7852296151978e-02 5.4269942078883e-08 1.5670263661591e+00 -7.2654406419332e+00 -1.7852296151978e-02 
37.0000000000003 -1.9739347381277e-02 -1.9739344778251e-02 6.5934963272131e-08 1.5682017240670e+00 -7.1808842313916e+00 -1.9739344778251e-02 
37.1000000000003 -2.1435318189468e-02 -2.1435314610297e-02 8.3487711882529e-08 1.5693739096150e+00 -7.0783774413347e+00 -2.1435314610297e-02 
37.2000000000003 -2.2925628750604e-02 -2.2925623675479e-02 1.1068672404668e-07 1.5705429398819e+00 -6.9559044660140e+00 -2.2925623675479e-02 
37.3000000000003 -2.4197642635814e-02 -2.4197635120287e-02 1.5529463674162e-07 1.5717088318087e+00 -6.8088435428145e+00 -2.4197635120287e-02 
37.4000000000003 -2.5240776930005e-02 -2.5240765026948e-02 2.3579028334362e-07 1.5728716022005e+00 -6.6274740956667e+00 -2.5240765026948e-02 
37.5000000000003 -2.6046592367005e-02 -2.6046571093360e-02 4.0837690948019e-07 1.5740312677277e+00 -6.3889388218467e+00 -2.6046571093360e-02 
37.6000000000003 -2.6608872385732e-02 -2.6608821422633e-02 9.5763448931168e-07 1.5751878449277e+00 -6.0188002211563e+00 -2.6608821422633e-02 
37.7000000000003 -2.6916747519478e-02 -2.6923542852463e-02 1.2621278484010e-04 1.5763413502058e+00 -3.8988966506047e+00 -2.6923542852463e-02 
37.8000000000003 -2.6988976765651e-02 -2.6989048443372e-02 1.3279055694099e-06 1.5774917998372e+00 -5.8768328076053e+00 -2.6989048443372e-02 
37.9000000000003 -2.6805900717618e-02 -2.6805943936740e-02 8.0614876189087e-07 1.5786392099681e+00 -6.0935848086826e+00 -2.6805943936740e-02 
38.0000000000003 -2.6377078462672e-02 -2.6377113186749e-02 6.5822402239184e-07 1.5797835966168e+00 -6.1816262718413e+00 -2.6377113186749e-02 
38.1000000000003 -2.5707651326671e-02 -2.5707682763149e-02 6.1142222569552e-07 1.5809249756756e+00 -6.2136587783651e+00 -2.5707682763149e-02 
38.2000000000003 -2.4804935691156e-02 -2.4804966112315e-02 6.1320740744969e-07 1.5820633629117e+00 -6.2123926075765e+00 -2.4804966112315e-02 
38.3000000000003 -2.3678357114466e-02 -2.3678387850611e-02 6.4903415903258e-07 1.5831987739686e+00 -6.1877324454354e+00 -2.3678387850611e-02 
38.4000000000003 -2.2339356924822e-02 -2.2339388945038e-02 7.1667669367771e-07 1.5843312243675e+00 -6.1446767185551e+00 -2.2339388945038e-02 
38.5000000000003 -2.0801279568472e-02 -2.0801313709677e-02 8.2065086947860e-07 1.5854607295085e+00 -6.0858415660321e+00 -2.0801313709677e-02 
38.6000000000003 -1.9079242629487e-02 -1.9079279711114e-02 9.7177840379830e-07 1.5865873046718e+00 -6.0124327566575e+00 -1.9079279711115e-02 
38.7000000000003 -1.7189990933625e-02 -1.7190031830304e-02 1.1895477562657e-06 1.5877109650189e+00 -5.9246181178417e+00 -1.7190031830304e-02 
38.8000000000003 -1.5151736170839e-02 -1.5151781870702e-02 1.5080712068279e-06 1.5888317255942e+00 -5.8215781518334e+00 -1.5151781870702e-02 
38.9000000000003 -1.2983983570000e-02 -1.2984035231874e-02 1.9894422640821e-06 1.5899496013257e+00 -5.7012686600634e+00 -1.2984035231874e-02 
39.0000000000003 -1.0707347264920e-02 -1.0707406282789e-02 2.7559443725308e-06 1.5910646070265e+00 -5.5597295527102e+00 -1.0707406282789e-02 
39.1000000000003 -8.3433560866710e-03 -8.3434241687520e-03 4.0800010531754e-06 1.5921767573959e+00 -5.3893397248052e+00 -8.3434241687520e-03 
39.2000000000003 -5.9142515987062e-03 -5.9143308694376e-03 6.7016256205100e-06 1.5932860670205e+00 -5.1738198372420e+00 -5.9143308694375e-03 
39.3000000000003 -3.4427802561595e-03 -3.4428733920911e-03 1.3526084297933e-05 1.5943925503754e+00 -4.8688279102707e+00 -3.4428733920912e-03 
39.4000000000003 -9.5198161765049e-04 -9.5209203298766e-04 5.7989005375912e-05 1.5954962218256e+00 -4.2366543401819e+00 -9.5209203298767e-04 
39.5000000000003 1.5350254341759e-03 1.5348933286414e-03 4.3032257460738e-05 1.5965970956265e+00 -4.3662058703473e+00 1.5348933286413e-03 
39.6000000000003 3.9952564996051e-03 3.9950969271063e-03 1.9970643390743e-05 1.5976951859255e+00 -4.6996079433142e+00 3.9950969271063e-03 
39.7000000000003 6.4060735474229e-03 6.4058788254605e-03 1.5198461307502e-05 1.5987905067631e+00 -4.8182003778109e+00 6.4058788254605e-03 
39.8000000000003 8.7453929715026e-03 8.7451527012650e-03 1.3737149315717e-05 1.5998830720737e+00 -4.8621033811703e+00 8.7451527012651e-03 
39.9000000000003 1.0991887986956e-02 1.0991587796311e-02 1.3655285797160e-05 1.6009728956868e+00 -4.8646992058992e+00 1.0991587796311e-02 
40.0000000000003 1.3125183665126e-02 1.3124803182755e-02 1.4494573793475e-05 1.6020599913280e+00 -4.8387945503582e+00 1.3124803182754e-02 
40.1000000000003 1.5126043141504e-02 1.5125552574127e-02 1.6216247954390e-05 1.6031443726202e+00 -4.7900496236885e+00 1.5125552574127e-02 
40.2000000000003 1.6976544004757e-02 1.6975898001903e-02 1.9026697814240e-05 1.6042260530845e+00 -4.7206365793166e+00 1.6975898001903e-02 
40.3000000000003 1.8660245000314e-02 1.8659370785861e-02 2.3425065746033e-05 1.6053050461411e+00 -4.6303191815245e+00 1.8659370785861e-02 
40.4000000000003 2.0162346400097e-02 2.0161118348286e-02 3.0455017155205e-05 1.6063813651106e+00 -4.5163411515259e+00 2.0161118348286e-02 
40.5000000000003 2.1469858801775e-02 2.1468035557097e-02 4.2462368166811e-05 1.6074550232147e+00 -4.3719957884767e+00 2.1468035557097e-02 
40.6000000000003 2.2571848716314e-02 2.2568879429764e-02 6.5778437152152e-05 1.6085260335772e+00 -4.1819164492520e+00 2.2568879429764e-02 
40.7000000000003 2.3460224888082e-02 2.3454366187264e-02 1.2488014246640e-04 1.6095944092252e+00 -3.9035066144913e+00 2.3454366187264e-02 
40.8000000000003 2.4140676975427e-02 2.4117249813590e-02 4.8545727917752e-04 1.6106601630899e+00 -3.3138489825094e+00 2.4117249813590e-02 
40.9000000000003 2.4533780186706e-02 2.4552381450116e-02 3.7895127241739e-04 1.6117233080073e+00 -3.4214166303505e+00 2.4552381450116e-02 
41.0000000000003 2.4748704314249e-02 2.4756749133682e-02 1.6250370155914e-04 1.6127838567197e+00 -3.7891367420796e+00 2.4756749133682e-02 
41.1000000000003 2.4723743776674e-02 2.4729497570901e-02 1.1634817193308e-04 1.6138418218761e+00 -3.9342404359751e+00 2.4729497570901e-02 
41.2000000000003 2.4467082346204e-02 2.4471927827370e-02 9.9010608283522e-05 1.6148972160331e+00 -4.0043182713401e+00 2.4471927827370e-02 
41.3000000000003 2.3983043148942e-02 2.3987476997170e-02 9.2428604365923e-05 1.6159500516564e+00 -4.0341936045827e+00 2.3987476997170e-02 
41.4000000000003 2.3277408464152e-02 2.3281678103796e-02 9.1703681471052e-05 1.6170003411209e+00 -4.0376132291013e+00 2.3281678103796e-02 
41.5000000000003 2.2357842508494e-02 2.2362100666601e-02 9.5218325543213e-05 1.6180480967121e+00 -4.0212794600568e+00 2.2362100666601e-02 
41.6000000000003 2.1233914299979e-02 2.1238272545255e-02 1.0261410111972e-04 1.6190933306267e+00 -3.9887929548413e+00 2.1238272545255e-02 
41.7000000000003 1.9917031854803e-02 1.9921583847092e-02 1.1426080473971e-04 1.6201360549738e+00 -3.9421027215254e+00 1.9921583847092e-02 
41.8000000000003 1.8420340215818e-02 1.8425173846791e-02 1.3118641703319e-04 1.6211762817750e+00 -3.8821111292356e+00 1.8425173846791e-02 
41.9000000000003 1.6758597015675e-02 1.6763802023209e-02 1.5526954166514e-04 1.6222140229663e+00 -3.8089137289726e+00 1.6763802023209e-02 
42.0000000000003 1.4948030700053e-02 1.4953704462906e-02 1.8974694351875e-04 1.6232492903979e+00 -3.7218252110774e+00 1.4953704462906e-02 
42.1000000000003 1.3006184167457e-02 1.3012437012599e-02 2.4032192556974e-04 1.6242820958357e+00 -3.6192066048950e+00 1.3012437012599e-02 
42.2000000000003 1.0951745837509e-02 1.0958706682293e-02 3.1769516298548e-04 1.6253124509617e+00 -3.4979893974004e+00 1.0958706682293e-02 
42.3000000000003 8.8043699059558e-03 8.8121929060937e-03 4.4407074304576e-04 1.6263403673750e+00 -3.3525478387433e+00 8.8121929060937e-03 
42.4000000000003 6.5844874402070e-03 6.5933603576638e-03 6.7332068125673e-04 1.6273658565927e+00 -3.1717780458354e+00 6.5933603576638e-03 
42.5000000000003 4.3131098872108e-03 4.3232650912676e-03 1.1758641886368e-03 1.6283889300503e+00 -2.9296428360249e+00 4.3232650912676e-03 
42.6000000000003 2.0116264372763e-03 2.0233558365803e-03 2.9069270960435e-03 1.6294095991027e+00 -2.5365658599334e+00 2.0233558365802e-03 
42.7000000000003 -2.9840355235473e-04 -2.8472768448804e-04 2.3452470048993e-02 1.6304278750250e+00 -1.6298114099998e+00 -2.8472768448806e-04 
42.8000000000003 -2.5954623223418e-03 -2.5793575281806e-03 3.1121458575256e-03 1.6314437690132e+00 -2.5069400570442e+00 -2.5793575281806e-03 
42.9000000000003 -4.8582897674177e-03 -4.8391194908971e-03 1.9768451562695e-03 1.6324572921847e+00 -2.7040273470805e+00 -4.8391194908971e-03 
43.0000000000003 -7.0661055432432e-03 -7.0430123800951e-03 1.6367545635079e-03 1.6334684555796e+00 -2.7860164395286e+00 -7.0430123800952e-03 
43.1000000000003 -9.1988423358366e-03 -9.1706427418086e-03 1.5351325259676e-03 1.6344772701607e+00 -2.8138541264982e+00 -9.1706427418086e-03 
43.2000000000003 -1.1237402609488e-02 -1.1202413240160e-02 1.5592538531680e-03 1.6354837468149e+00 -2.8070831740637e+00 -1.1202413240160e-02 
43.3000000000003 -1.3163967848826e-02 -1.3119702948649e-02 1.6841216935741e-03 1.6364878963534e+00 -2.7736265298564e+00 -1.3119702948649e-02 
43.4000000000003 -1.4962431865747e-02 -1.4905037893494e-02 1.9216215071378e-03 1.6374897295125e+00 -2.7163321492111e+00 -1.4905037893494e-02 
43.5000000000003 -1.6619152047727e-02 -1.6542250285143e-02 2.3190141904153e-03 1.6384892569546e+00 -2.6346965938371e+00 -1.6542250285143e-02 
43.6000000000003 -1.8124624623070e-02 -1.8016624984250e-02 2.9882652092387e-03 1.6394864892686e+00 -2.5245808614090e+00 -1.8016624984250e-02 
43.7000000000004 -1.9478429483990e-02 -1.9315031871938e-02 4.2119884728327e-03 1.6404814369704e+00 -2.3755128260412e+00 -1.9315031871938e-02 
43.8000000000004 -2.0710253651326e-02 -2.0426042929855e-02 6.9090011763846e-03 1.6414741105041e+00 -2.1605847333695e+00 -2.0426042929855e-02 
43.9000000000004 -2.2058815316530e-02 -2.1340032981965e-02 1.6562244454524e-02 1.6424645202421e+00 -1.7808808095702e+00 -2.1340032981965e-02 
44.0000000000004 -1.8933205007863e-02 -2.2049263206004e-02 7.6033931921308e-02 1.6434526764862e+00 -1.1189925503843e+00 -2.2049263206004e-02 
44.1000000000004 -2.1950037976758e-02 -2.2547946686366e-02 1.3436759307949e-02 1.6444385894678e+00 -1.8717054622630e+00 -2.2547946686366e-02 
44.2000000000004 -2.2463743610935e-02 -2.2832295450522e-02 8.1365136383421e-03 1.6454222693491e+00 -2.0895616432642e+00 -2.2832295450522e-02 
44.3000000000004 -2.2613897038129e-02 -2.2900548606113e-02 6.2980349189471e-03 1.6464037262231e+00 -2.2007949357820e+00 -2.2900548606113e-02 
44.4000000000004 -2.2505383475379e-02 -2.2752981374108e-02 5.4707654497234e-03 1.6473829701146e+00 -2.2619519045014e+00 -2.2752981374108e-02 
44.5000000000004 -2.2164639300819e-02 -2.2391894993089e-02 5.1003897828037e-03 1.6483600109809e+00 -2.2923966329114e+00 -2.2391894993089e-02 
44.6000000000004 -2.1604444970055e-02 -2.1821587649178e-02 5.0002882148297e-03 1.6493348587121e+00 -2.3010049623634e+00 -2.1821587649178e-02 
44.7000000000004 -2.0834719002040e-02 -2.1048306763678e-02 5.0996258683143e-03 1.6503075231319e+00 -2.2924616845465e+00 -2.1048306763678e-02 
44.8000000000004 -1.9865361396076e-02 -2.0080183144443e-02 5.3778650619806e-03 1.6512780139981e+00 -2.2693900990209e+00 -2.0080183144443e-02 
44.9000000000004 -1.8707177529440e-02 -1.8927147675784e-02 5.8449339836369e-03 1.6522463410033e+00 -2.2332203896697e+00 -1.8927147675784e-02 
45.0000000000004 -1.7372186130677e-02 -1.7600831383724e-02 6.5377616601993e-03 1.6532125137753e+00 -2.1845709160510e+00 -1.7600831383724e-02 
45.1000000000004 -1.5873684304220e-02 -1.6114449867108e-02 7.5267147998946e-03 1.6541765418780e+00 -2.1233945398152e+00 -1.6114449867108e-02 
45.2000000000004 -1.4226197957744e-02 -1.4482673229128e-02 8.9336592063862e-03 1.6551384348114e+00 -2.0489706186438e+00 -1.4482673229128e-02 
45.3000000000004 -1.2445367708719e-02 -1.2721482776781e-02 1.0971379522475e-02 1.6560982020128e+00 -1.9597387615473e+00 -1.2721482776781e-02 
45.4000000000004 -1.0547791054360e-02 -1.0848015876544e-02 1.4031946687189e-02 1.6570558528571e+00 -1.8528820740282e+00 -1.0848015876544e-02 
45.5000000000004 -8.5508286467888e-03 -8.8804004618753e-03 1.8906975121030e-02 1.6580113966571e+00 -1.7233779472695e+00 -8.8804004618753e-03 
45.6000000000004 -6.4723751482167e-03 -6.8375807812034e-03 2.7438530594938e-02 1.6589648426644e+00 -1.5616391499477e+00 -6.8375807812033e-03 
45.7000000000004 -4.3305889444592e-03 -4.7391360529024e-03 4.5045148398879e-02 1.6599162000699e+00 -1.3463519779826e+00 -4.7391360529023e-03 
45.8000000000004 -2.1435672660501e-03 -2.6050937557002e-03 9.7190868654599e-02 1.6608654780039e+00 -1.0123745363001e+00 -2.6050937557002e-03 
45.9000000000004 7.1059006519800e-05 -4.5573932851220e-04 1.0000000000000e+00 1.6618126855373e+00 0.0000000000000e+00 -4.5573932851222e-04 
46.0000000000004 2.2966585415551e-03 1.6885759175967e-03 1.5258390194884e-01 1.6627578316816e+00 -8.1649128331151e-01 1.6885759175968e-03 
46.1000000000004 4.5183507127876e-03 3.8076268609437e-03 8.5362210689377e-02 1.6637009253897e+00 -1.0687343461871e+00 3.8076268609437e-03 
46.2000000000004 6.7241512859824e-03 5.8815047953225e-03 6.6846698436393e-02 1.6646419755561e+00 -1.1749200377104e+00 5.8815047953224e-03 
46.3000000000004 8.9068792563507e-03 7.8908040342005e-03 6.0489009381530e-02 1.6655809910180e+00 -1.2183235278031e+00 7.8908040342006e-03 
46.4000000000004 1.1067643546876e-02 9.8168031457980e-03 5.9893394327595e-02 1.6665179805549e+00 -1.2226210735250e+00 9.8168031457980e-03 
46.5000000000004 1.3222916811248e-02 1.1641639127436e-02 6.3595653496135e-02 1.6674529528900e+00 -1.1965725655961e+00 1.1641639127436e-02 
46.6000000000004 1.5420756435753e-02 1.3348472898941e-02 7.2031249523712e-02 1.6683859166900e+00 -1.1424790514659e+00 1.3348472898941e-02 
46.7000000000004 1.7784359167771e-02 1.4921644581391e-02 8.7528718223579e-02 1.6693168805661e+00 -1.0578494313235e+00 1.4921644581391e-02 
46.8000000000004 2.0658784259421e-02 1.6346817128211e-02 1.1652201206089e-01 1.6702458530741e+00 -9.3359202473613e-01 1.6346817128211e-02 
46.9000000000004 2.5334769043413e-02 1.7611106989612e-02 1.7984641989516e-01 1.6711728427151e+00 -7.4509820302341e-01 1.7611106989612e-02 
47.0000000000004 4.3058898128090e-02 1.8703200617489e-02 3.9434698634403e-01 1.6720978579357e+00 -4.0412147376571e-01 1.8703200617489e-02 
47.1000000000004 -9.5313414951611e-03 1.9613455754952e-02 1.0000000000000e+00 1.6730209071289e+00 0.0000000000000e+00 1.9613455754952e-02 
47.2000000000004 1.0092070278114e-02 2.0333986601320e-02 3.3661661659907e-01 1.6739419986341e+00 -4.7286444950349e-01 2.0333986601320e-02 
47.3000000000004 1.4188677816214e-02 2.0858732098242e-02 1.9031518444042e-01 1.6748611407378e+00 -7.2052655981806e-01 2.0858732098242e-02 
47.4000000000004 1.5979433796989e-02 2.1183506744231e-02 1.4003393895781e-01 1.6757783416741e+00 -8.5376669492315e-01 2.1183506744231e-02 
47.5000000000004 1.6867512364357e-02 2.1306033511564e-02 1.1627217344792e-01 1.6766936096249e+00 -9.3452420929561e-01 2.1306033511564e-02 
47.6000000000004 1.7230434151103e-02 2.1225958609914e-02 1.0389753619483e-01 1.6776069527205e+00 -9.8339475109224e-01 2.1225958609914e-02 
47.7000000000004 1.7213244876920e-02 2.0944848013292e-02 9.7793229528232e-02 1.6785183790401e+00 -1.0096912114733e+00 2.0944848013292e-02 
47.8000000000004 1.6885042256713e-02 2.0466165839574e-02 9.5877048304031e-02 1.6794278966121e+00 -1.0182853447365e+00 2.0466165839574e-02 
47.9000000000004 1.6284607231375e-02 1.9795234843170e-02 9.7301634650782e-02 1.6803355134146e+00 -1.0118798635975e+00 1.9795234843170e-02 
48.0000000000004 1.5437025850411e-02 1.8939179449815e-02 1.0187725983185e-01 1.6812412373756e+00 -9.9192274466552e-01 1.8939179449815e-02 
48.1000000000004 1.4360647424855e-02 1.7906851926386e-02 1.0990019595039e-01 1.6821450763738e+00 -9.5900153323531e-01 1.7906851926386e-02 
48.2000000000004 1.3070226947291e-02 1.6708742436488e-02 1.2218406360226e-01 1.6830470382389e+00 -9.1298543518132e-01 1.6708742436488e-02 
48.3000000000004 1.1578332634095e-02 1.5356873882916e-02 1.4028261659827e-01 1.6839471307515e+00 -8.5299614210911e-01 1.5356873882916e-02 
48.4000000000004 9.8958378785933e-03 1.3864682579497e-02 1.6703525951397e-01 1.6848453616444e+00 -7.7719184384629e-01 1.3864682579497e-02 
48.5000000000004 8.0318227507164e-03 1.2246885926021e-02 2.0785658704886e-01 1.6857417386023e+00 -6.8223620799375e-01 1.2246885926021e-02 
48.6000000000004 5.9929746025901e-03 1.0519338379636e-02 2.7412051733264e-01 1.6866362692623e+00 -5.6205845723368e-01 1.0519338379636e-02 
48.7000000000004 3.7824193528193e-03 8.6988771232819e-03 3.9390601608387e-01 1.6875289612146e+00 -4.0460738620768e-01 8.6988771232820e-03 
48.8000000000004 1.3977433025364e-03 6.8031589252805e-03 6.5912450515619e-01 1.6884198220027e+00 -1.8103254171095e-01 6.8031589252804e-03 
48.9000000000004 -1.1723096830179e-03 4.8504897634379e-03 1.0000000000000e+00 1.6893088591236e+00 0.0000000000000e+00 4.8504897634379e-03 
49.0000000000004 -3.9535203599750e-03 2.8596488510487e-03 1.0000000000000e+00 1.6901960800285e+00 0.0000000000000e+00 2.8596488510487e-03 
49.1000000000004 -6.9964971748529e-03 8.4970875059674e-04 1.0000000000000e+00 1.6910814921230e+00 0.0000000000000e+00 8.4970875059678e-04 
49.2000000000004 -1.0396717504585e-02 -1.1601467067924e-03 7.9922811489811e-01 1.6919651027674e+00 -9.7329247091452e-02 -1.1601467067924e-03 
49.3000000000004 -1.4337195754119e-02 -3.1508049621933e-03 6.3966092942181e-01 1.6928469192772e+00 -1.9405017523946e-01 -3.1508049621933e-03 
49.4000000000004 -1.9190782152094e-02 -5.1034059966583e-03 5.7986610086244e-01 1.6937269489237e+00 -2.3667227948890e-01 -5.1034059966583e-03 
49.5000000000004 -2.5809417595607e-02 -6.9995206096045e-03 5.7331623682398e-01 1.6946051989336e+00 -2.4160575844649e-01 -6.9995206096044e-03 
49.6000000000004 -3.6574839131138e-02 -8.8213240247579e-03 6.1136257289127e-01 1.6954816764902e+00 -2.1370115194347e-01 -8.8213240247579e-03 
49.7000000000004 -6.1381574877445e-02 -1.0551763189759e-02 7.0662384164904e-01 1.6963563887333e+00 -1.5081171345943e-01 -1.0551763189759e-02 
49.8000000000004 -2.5276486952756e-01 -1.2174716200066e-02 9.0809439694238e-01 1.6972293427597e+00 -4.1869003967540e-02 -1.2174716200066e-02 
49.9000000000004 8.1853552036169e-02 -1.3675142357065e-02 1.0000000000000e+00 1.6981005456234e+00 0.0000000000000e+00 -1.3675142357065e-02 
50.0000000000004 2.6348257592026e-02 -1.5039221463472e-02 1.0000000000000e+00 1.6989700043360e+00 0.0000000000000e+00 -1.5039221463472e-02 
50.1000000000004 1.0846682572022e-02 -1.6254481065367e-02 1.0000000000000e+00 1.6998377258672e+00 0.0000000000000e+00 -1.6254481065367e-02 
50.2000000000004 3.2396867463688e-03 -1.7309910468364e-02 1.0000000000000e+00 1.7007037171450e+00 0.0000000000000e+00 -1.7309910468364e-02 
50.3000000000004 -1.3742816721076e-03 -1.8196060484466e-02 8.5955466070929e-01 1.7015679850559e+00 -6.5726500489893e-02 -1.8196060484466e-02 
50.4000000000004 -4.4649675583504e-03 -1.8905128004733e-02 6.1789051770900e-01 1.7024305364455e+00 -2.0908846951799e-01 -1.8905128004733e-02 
50.5000000000004 -6.6242074373441e-03 -1.9431024639743e-02 4.9152573903423e-01 1.7032913781187e+00 -3.0845373515056e-01 -1.9431024639743e-02 
50.6000000000004 -8.1354826817622e-03 -1.9769428823432e-02 4.1691392354010e-01 1.7041505168398e+00 -3.7995360063849e-01 -1.9769428823432e-02 
50.7000000000005 -9.1516762391050e-03 -1.9917820934925e-02 3.7035882084118e-01 1.7050079593333e+00 -4.3137730729150e-01 -1.9917820934925e-02 
50.8000000000005 -9.7631160560523e-03 -1.9875501155715e-02 3.4118950379534e-01 1.7058637122839e+00 -4.6700433774450e-01 -1.9875501155715e-02 
50.9000000000005 -1.0027517531176e-02 -1.9643589944652e-02 3.2408875945429e-01 1.7067177823368e+00 -4.8933603157697e-01 -1.9643589944652e-02 
51.0000000000005 -9.9845624629833e-03 -1.9225011178872e-02 3.1635000322797e-01 1.7075701760979e+00 -4.9983215677338e-01 -1.9225011178872e-02 
51.1000000000005 -9.6635524146817e-03 -1.8624458173682e-02 3.1677398207303e-01 1.7084209001347e+00 -4.9925049597817e-01 -1.8624458173682e-02 
51.2000000000005 -9.0876530173933e-03 -1.7848342956744e-02 3.2524098784994e-01 1.7092699609758e+00 -4.8779472852891e-01 -1.7848342956744e-02 
51.3000000000005 -8.2763319684207e-03 -1.6904729330273e-02 3.4265423762342e-01 1.7101173651118e+00 -4.6514389287011e-01 -1.6904729330273e-02 
51.4000000000005 -7.2467737818274e-03 -1.5803250407832e-02 3.7121334691888e-01 1.7109631189953e+00 -4.3037641718105e-01 -1.5803250407832e-02 
51.5000000000005 -6.0146735708030e-03 -1.4555011458189e-02 4.1519050366345e-01 1.7118072290412e+00 -3.8175258833331e-01 -1.4555011458189e-02 
51.6000000000005 -4.5946212054509e-03 -1.3172479026345e-02 4.8279447456166e-01 1.7126497016272e+00 -3.1623770891668e-01 -1.3172479026345e-02 
51.7000000000005 -3.0001823610041e-03 -1.1669357429789e-02 5.9096435146695e-01 1.7134905430939e+00 -2.2843871612067e-01 -1.1669357429789e-02 
51.8000000000005 -1.2437165890723e-03 -1.0060453845235e-02 7.7995438120824e-01 1.7143297597452e+00 -1.0793079803889e-01 -1.0060453845235e-02 
51.9000000000005 6.6408106371857e-04 -8.3615333064241e-03 1.0000000000000e+00 1.7151673578485e+00 0.0000000000000e+00 -8.3615333064241e-03 
52.0000000000005 2.7149882883826e-03 -6.5891650259533e-03 1.0000000000000e+00 1.7160033436348e+00 0.0000000000000e+00 -6.5891650259533e-03 
52.1000000000005 4.9045761407781e-03 -4.7605615328533e-03 1.0000000000000e+00 1.7168377232995e+00 0.0000000000000e+00 -4.7605615328533e-03 
52.2000000000005 7.2343633503751e-03 -2.8934121819003e-03 1.0000000000000e+00 1.7176705030023e+00 0.0000000000000e+00 -2.8934121819004e-03 
52.3000000000005 9.7154407865347e-03 -1.0057126399314e-03 1.0000000000000e+00 1.7185016888673e+00 0.0000000000000e+00 -1.0057126399315e-03 
52.4000000000005 1.2374883211421e-02 8.8440801173169e-04 8.6659799579824e-01 1.7193312869837e+00 -6.2182319703644e-02 8.8440801173171e-04 
52.5000000000005 1.5267865404025e-02 2.7588609015336e-03 6.9391437416090e-01 1.7201593034060e+00 -1.5869411617869e-01 2.7588609015336e-03 
52.6000000000005 1.8502553438179e-02 4.5997700591404e-03 6.0179156354779e-01 1.7209857441537e+00 -2.2055390488162e-01 4.5997700591404e-03 
52.7000000000005 2.2297065034990e-02 6.3896425282174e-03 5.5452242024369e-01 1.7218106152126e+00 -2.5608088992731e-01 6.3896425282173e-03 
52.8000000000005 2.7130309444621e-02 8.1115342839050e-03 5.3966459040057e-01 1.7226339225338e+00 -2.6787607683592e-01 8.1115342839050e-03 
52.9000000000005 3.4236461993299e-02 9.7492103829844e-03 5.5670972585878e-01 1.7234556720352e+00 -2.5437119139308e-01 9.7492103829844e-03 
53.0000000000005 4.7917771706878e-02 1.1287297834222e-02 6.1870502233305e-01 1.7242758696008e+00 -2.0851635858372e-01 1.1287297834222e-02 
53.1000000000005 9.9842707074798e-02 1.2711429750171e-02 7.7412772006881e-01 1.7250945210815e+00 -1.1118738099006e-01 1.2711429750171e-02 
53.2000000000005 -1.2190372255835e-01 1.4008379429042e-02 1.0000000000000e+00 1.7259116322951e+00 0.0000000000000e+00 1.4008379429042e-02 
53.3000000000005 -1.7809837795164e-02 1.5166183115243e-02 1.0000000000000e+00 1.7267272090266e+00 0.0000000000000e+00 1.5166183115243e-02 
53.4000000000005 -7.0707111639126e-04 1.6174250298922e-02 1.0000000000000e+00 1.7275412570286e+00 0.0000000000000e+00 1.6174250298922e-02 
53.5000000000005 6.7366996760932e-03 1.7023460537088e-02 4.3294156136575e-01 1.7283537820212e+00 -3.6357072094266e-01 1.7023460537088e-02 
53.6000000000005 1.1043782930491e-02 1.7706245910609e-02 2.3173761031481e-01 1.7291647896928e+00 -6.3500347580589e-01 1.7706245910609e-02 
53.7000000000005 1.3873255584678e-02 1.8216658371172e-02 1.3535102625921e-01 1.7299742856996e+00 -8.6853844697125e-01 1.8216658371172e-02 
53.8000000000005 1.5840309667760e-02 1.8550421378874e-02 7.8803550510124e-02 1.7307822756664e+00 -1.1034542148427e+00 1.8550421378874e-02 
53.9000000000005 1.7225768413809e-02 1.8704965382974e-02 4.1168014478393e-02 1.7315887651867e+00 -1.3854400783965e+00 1.8704965382974e-02 
54.0000000000005 1.8176929543455e-02 1.8679446854189e-02 1.3634474135819e-02 1.7323937598230e+00 -1.8653616075805e+00 1.8679446854188e-02 
54.1000000000005 1.8779782253003e-02 1.8474750734996e-02 8.1877692066368e-03 1.7331972651066e+00 -2.0868344075455e+00 1.8474750734996e-02 
54.2000000000005 1.9089422873344e-02 1.8093476333502e-02 2.6785069510089e-02 1.7339992865384e+00 -1.5721072222495e+00 1.8093476333502e-02 
54.3000000000005 1.9144397676747e-02 1.7539906844718e-02 4.3737801573691e-02 1.7347998295889e+00 -1.3591430500229e+00 1.7539906844718e-02 
